customer_id,customer_name,age,gender,city,membership_type,join_date
CUST_3462,Customer_2462,45.0,Male,Kolkata,Platinum,2023-10-27
CUST_3463,Customer_2463,67.0,Male,Mumbai,Silver,2024-02-12
CUST_3464,Customer_2464,33.0,Other,Mumbai,Silver,2021-12-31
CUST_3465,Customer_2465,60.0,Other,BANGALORE,Platinum,2023-04-27
CUST_3466,Customer_2466,25.0,Male,Bangalore,Silver,2024-04-06
CUST_3467,Customer_2467,61.0,Other,Kolkata,Silver,2023-04-30
CUST_3468,Customer_2468,35.0,Female,Pune,Platinum,2021-02-21
CUST_3469,Customer_2469,67.0,Other,Chennai,Platinum,2021-10-27
CUST_3470,Customer_2470,46.0,Male,Kolkata,Platinum,2023-05-13
CUST_3471,Customer_2471,57.0,Male,Mumbai,Silver,2023-12-22
CUST_3472,Customer_2472,33.0,Other,Delhi,Gold,2021-03-25
CUST_3473,Customer_2473,47.0,Other,  chennai  ,Platinum,2023-10-16
CUST_3474,Customer_2474,66.0,Male,Kolkata,Platinum,2023-07-13
CUST_3475,Customer_2475,51.0,Male,Kolkata,Silver,2023-06-09
CUST_3476,Customer_2476,47.0,Other,Kolkata,Gold,2023-07-04
CUST_3477,Customer_2477,38.0,Other,Kolkata,Gold,2022-05-18
CUST_3478,Customer_2478,39.0,Male,Mumbai,Silver,2022-11-25
CUST_3479,Customer_2479,,Male,Kolkata,Platinum,2021-04-09
CUST_3480,Customer_2480,42.0,Male,Delhi,Silver,2023-06-29
CUST_3481,Customer_2481,39.0,Male,Hyderabad,Gold,2023-02-02
CUST_3482,Customer_2482,45.0,Male,Mumbai,Platinum,2021-11-11
CUST_3483,Customer_2483,56.0,Male,Mumbai,Gold,2021-09-04
CUST_3484,Customer_2484,50.0,Male,Bangalore,Gold,2021-09-22
CUST_3485,Customer_2485,19.0,Other,Hyderabad,Gold,2022-03-01
CUST_3486,Customer_2486,21.0,Female,Bangalore,Gold,2023-03-06
CUST_3487,Customer_2487,33.0,Female,Delhi,Platinum,2023-12-18
CUST_3488,Customer_2488,29.0,Other,BANGALORE,Platinum,2021-11-20
CUST_3489,Customer_2489,34.0,Female,Kolkata,Platinum,2023-03-03
CUST_3490,Customer_2490,53.0,Other,Pune,Silver,2023-04-28
CUST_3491,Customer_2491,33.0,Other,Kolkata,Platinum,2021-03-03
CUST_3492,Customer_2492,56.0,Other,Chennai,Gold,2022-08-16
CUST_3493,Customer_2493,40.0,Other,Delhi,Gold,2023-08-21
CUST_3494,Customer_2494,25.0,Female,Hyderabad,Platinum,2023-05-19
CUST_3495,Customer_2495,26.0,Other,Pune,Platinum,2022-05-30
CUST_3496,Customer_2496,31.0,Male,Delhi,Silver,2023-01-18
CUST_3497,Customer_2497,26.0,Other,Hyderabad,Platinum,2021-02-20
CUST_3498,Customer_2498,64.0,Female,Pune,Silver,2022-09-09
CUST_3499,Customer_2499,43.0,Female,Bangalore,Platinum,2021-04-09
CUST_3500,Customer_2500,53.0,Female,Mumbai,Silver,2021-11-19
CUST_3501,Customer_2501,20.0,Female,Delhi,Platinum,2022-08-15
CUST_3502,Customer_2502,27.0,Male,Kolkata,Platinum,2022-02-08
CUST_3503,Customer_2503,42.0,Other,Delhi,Platinum,2021-06-04
CUST_3504,Customer_2504,21.0,Male,Pune,Silver,2022-06-26
CUST_3505,Customer_2505,47.0,Other,Mumbai,Gold,2021-05-26
CUST_3506,Customer_2506,67.0,Other,Delhi,Silver,2023-07-15
CUST_3507,Customer_2507,28.0,Male,Kolkata,Platinum,2023-05-14
CUST_3508,Customer_2508,68.0,Male,Delhi,Gold,2022-12-03
CUST_3509,Customer_2509,36.0,Female,BANGALORE,Silver,2023-02-28
CUST_3510,Customer_2510,67.0,Other,Chennai,Silver,2021-09-14
CUST_3511,Customer_2511,30.0,Other,Pune,Gold,2022-12-16
CUST_3512,Customer_2512,53.0,Other,Pune,Platinum,2022-03-15
CUST_3513,Customer_2513,20.0,Other,Pune,Gold,2022-06-21
CUST_3514,Customer_2514,65.0,Other,BANGALORE,Platinum,2021-06-24
CUST_3515,Customer_2515,31.0,Other,Kolkata,Gold,2022-12-14
CUST_3516,Customer_2516,27.0,Female,Mumbai,Silver,2022-05-06
CUST_3517,Customer_2517,55.0,Other,Bangalore,Silver,2022-08-28
CUST_3518,Customer_2518,57.0,Female,Delhi,Silver,2022-07-16
CUST_3519,Customer_2519,44.0,Other,Pune,Platinum,2021-08-07
CUST_3520,Customer_2520,41.0,Other,Delhi,Platinum,2023-10-18
CUST_3521,Customer_2521,33.0,Male,Bangalore,Gold,2024-03-25
CUST_3522,Customer_2522,27.0,Other,Delhi,Platinum,2021-02-26
CUST_3523,Customer_2523,44.0,Male,Bangalore,Platinum,2023-01-13
CUST_3524,Customer_2524,24.0,Male,Mumbai,Gold,2021-12-04
CUST_3525,Customer_2525,68.0,Male,Mumbai,Platinum,2022-12-20
CUST_3526,Customer_2526,45.0,Female,Bangalore,Gold,2023-09-17
CUST_3527,Customer_2527,43.0,Male,Bangalore,Platinum,2023-07-13
CUST_3528,Customer_2528,35.0,Male,Hyderabad,Platinum,2021-10-29
CUST_3529,Customer_2529,30.0,Male,Chennai,Silver,2023-10-10
CUST_3530,Customer_2530,25.0,Other,Kolkata,Platinum,2021-09-04
CUST_3531,Customer_2531,44.0,Female,Chennai,Gold,2021-01-16
CUST_3532,Customer_2532,31.0,Female,Pune,Gold,2021-07-30
CUST_3533,Customer_2533,58.0,Female,Delhi,Silver,2023-03-28
CUST_3534,Customer_2534,61.0,Female,Delhi,Gold,2023-11-12
CUST_3535,Customer_2535,23.0,,Bangalore,Silver,2022-09-10
CUST_3536,Customer_2536,37.0,Male,Pune,Platinum,2021-04-29
CUST_3537,Customer_2537,45.0,Other,Bangalore,Silver,2022-05-21
CUST_3538,Customer_2538,40.0,Female,BANGALORE,Platinum,2022-03-13
CUST_3539,Customer_2539,29.0,Other,Pune,Gold,2023-03-14
CUST_3540,Customer_2540,41.0,Other,BANGALORE,Silver,2024-02-03
CUST_3541,Customer_2541,68.0,Female,Delhi,Gold,2021-04-13
CUST_3542,Customer_2542,61.0,,Kolkata,Gold,2022-12-06
CUST_3543,Customer_2543,39.0,,Chennai,Gold,2023-04-05
CUST_3544,Customer_2544,43.0,Female,  chennai  ,Gold,2023-12-07
CUST_3545,Customer_2545,,Other,Chennai,Gold,2021-10-31
CUST_3546,Customer_2546,24.0,Other,Chennai,Silver,2021-06-16
CUST_3547,Customer_2547,32.0,Other,Bangalore,Gold,2022-05-09
CUST_3548,Customer_2548,65.0,Male,Delhi,Silver,2021-03-28
CUST_3549,Customer_2549,47.0,Other,Kolkata,Silver,2021-04-30
CUST_3550,Customer_2550,21.0,Other,Mumbai,Silver,2023-08-04
CUST_3551,Customer_2551,23.0,Male,Chennai,Gold,2021-12-19
CUST_3552,Customer_2552,65.0,Other,  chennai  ,Gold,2024-03-13
CUST_3553,Customer_2553,64.0,Other,Bangalore,Silver,2021-12-16
CUST_3554,Customer_2554,19.0,Male,Pune,Gold,2023-10-15
CUST_3555,Customer_2555,48.0,Female,Hyderabad,Silver,2023-02-09
CUST_3556,Customer_2556,41.0,Other,Delhi,Gold,2023-11-16
CUST_3557,Customer_2557,52.0,Female,Delhi,Gold,2021-11-18
CUST_3558,Customer_2558,64.0,Female,Delhi,Silver,2021-10-23
CUST_3559,Customer_2559,48.0,Female,Chennai,Gold,2021-05-11
CUST_3560,Customer_2560,42.0,Male,Chennai,Silver,2021-01-17
CUST_3561,Customer_2561,25.0,Male,Chennai,Silver,2023-02-09
CUST_3562,Customer_2562,29.0,Other,BANGALORE,Gold,2023-07-25
CUST_3563,Customer_2563,19.0,Female,Hyderabad,Gold,2023-07-11
CUST_3564,Customer_2564,32.0,Male,Chennai,Silver,2021-07-04
CUST_3565,Customer_2565,,Male,Delhi,Silver,2023-12-09
CUST_3566,Customer_2566,49.0,Female,Pune,Silver,2023-04-04
CUST_3567,Customer_2567,28.0,Male,Delhi,Platinum,2021-03-17
CUST_3568,Customer_2568,34.0,Female,Bangalore,Gold,2022-06-12
CUST_3569,Customer_2569,38.0,Male,Hyderabad,Platinum,2023-10-27
CUST_3570,Customer_2570,39.0,Female,Mumbai,Silver,2021-02-03
CUST_3571,Customer_2571,50.0,Male,Chennai,Platinum,2021-02-28
CUST_3572,Customer_2572,69.0,Male,Kolkata,Silver,2023-12-27
CUST_3573,Customer_2573,46.0,Male,  chennai  ,Platinum,2021-09-12
CUST_3574,Customer_2574,32.0,Male,Chennai,Platinum,2022-02-07
CUST_3575,Customer_2575,38.0,Female,Hyderabad,Gold,2024-03-26
CUST_3576,Customer_2576,19.0,Other,Hyderabad,Gold,2021-02-01
CUST_3577,Customer_2577,59.0,Other,Delhi,Platinum,2021-01-10
CUST_3578,Customer_2578,69.0,Male,Hyderabad,Silver,2023-01-01
CUST_3579,Customer_2579,55.0,Other,Pune,Gold,2022-08-12
CUST_3580,Customer_2580,20.0,Male,  chennai  ,Platinum,2022-06-16
CUST_3581,Customer_2581,42.0,Other,Kolkata,Silver,2024-03-25
CUST_3582,Customer_2582,30.0,Male,Mumbai,Gold,2023-11-17
CUST_3583,Customer_2583,41.0,Other,Mumbai,Platinum,2024-03-22
CUST_3584,Customer_2584,48.0,Other,Hyderabad,Silver,2023-06-11
CUST_3585,Customer_2585,32.0,Male,Mumbai,Silver,2022-09-20
CUST_3586,Customer_2586,23.0,Other,Pune,Platinum,2023-06-30
CUST_3587,Customer_2587,58.0,Male,Chennai,Silver,2022-03-05
CUST_3588,Customer_2588,27.0,Other,Bangalore,Platinum,2021-10-21
CUST_3589,Customer_2589,26.0,Female,Kolkata,Silver,2022-03-20
CUST_3590,Customer_2590,67.0,Female,Pune,Platinum,2021-10-15
CUST_3591,Customer_2591,58.0,Female,Delhi,Gold,2021-11-02
CUST_3592,Customer_2592,67.0,Male,Bangalore,Silver,2023-12-31
CUST_3593,Customer_2593,58.0,Male,Mumbai,Platinum,2021-06-12
CUST_3594,Customer_2594,22.0,Male,Delhi,Platinum,2022-08-11
CUST_3595,Customer_2595,62.0,Female,Kolkata,Silver,2024-02-05
CUST_3596,Customer_2596,61.0,Other,Bangalore,Gold,2022-09-23
CUST_3597,Customer_2597,58.0,Male,Bangalore,Platinum,2023-03-10
CUST_3598,Customer_2598,36.0,Female,Mumbai,Gold,2022-09-01
CUST_3599,Customer_2599,37.0,Male,Delhi,Silver,2022-11-24
CUST_3600,Customer_2600,50.0,Male,Pune,Gold,2023-10-22
CUST_3601,Customer_2601,60.0,Other,Pune,Silver,2022-04-21
CUST_3602,Customer_2602,54.0,Male,Delhi,Platinum,2023-08-22
CUST_3603,Customer_2603,48.0,Male,Bangalore,Gold,2021-03-06
CUST_3604,Customer_2604,56.0,Other,Delhi,Silver,2023-06-30
CUST_3605,Customer_2605,30.0,Male,Kolkata,Platinum,2022-09-07
CUST_3606,Customer_2606,55.0,Male,Pune,Gold,2022-02-26
CUST_3607,Customer_2607,62.0,Other,Delhi,Silver,2023-10-02
CUST_3608,Customer_2608,23.0,Male,Chennai,Gold,2024-03-20
CUST_3609,Customer_2609,64.0,,Mumbai,Platinum,2023-10-13
CUST_3610,Customer_2610,25.0,Female,Pune,Platinum,2021-01-07
CUST_3611,Customer_2611,60.0,Other,Mumbai,Silver,2023-08-31
CUST_3612,Customer_2612,27.0,Female,Chennai,Gold,2023-10-17
CUST_3613,Customer_2613,58.0,Other,  chennai  ,Gold,2021-04-14
CUST_3614,Customer_2614,21.0,Male,Kolkata,Platinum,2022-04-09
CUST_3615,Customer_2615,31.0,Female,Bangalore,Gold,2023-04-28
CUST_3616,Customer_2616,21.0,Female,Hyderabad,Gold,2021-12-17
CUST_3617,Customer_2617,41.0,Female,  chennai  ,Gold,2022-01-01
CUST_3618,Customer_2618,64.0,Female,Bangalore,Silver,2021-07-01
CUST_3619,Customer_2619,38.0,Other,Chennai,Platinum,2021-08-31
CUST_3620,Customer_2620,27.0,Male,Delhi,Silver,2021-08-08
CUST_3621,Customer_2621,63.0,Male,Chennai,Platinum,2022-03-05
CUST_3622,Customer_2622,42.0,Female,Mumbai,Silver,2023-03-19
CUST_3623,Customer_2623,23.0,Male,Delhi,Silver,2021-02-04
CUST_3624,Customer_2624,33.0,Male,Bangalore,Silver,2022-11-06
CUST_3625,Customer_2625,61.0,Other,Delhi,Gold,2023-05-12
CUST_3626,Customer_2626,45.0,Male,Mumbai,Platinum,2024-03-31
CUST_3627,Customer_2627,53.0,Male,Chennai,Silver,2022-02-12
CUST_3628,Customer_2628,50.0,Male,Kolkata,Gold,2021-01-04
CUST_3629,Customer_2629,,Male,Bangalore,Silver,2021-12-27
CUST_3630,Customer_2630,53.0,Female,Hyderabad,Gold,2023-09-17
CUST_3631,Customer_2631,42.0,Other,Kolkata,Silver,2022-08-13
CUST_3632,Customer_2632,30.0,Other,BANGALORE,Platinum,2023-11-26
CUST_3633,Customer_2633,56.0,Other,Chennai,Platinum,2021-12-01
CUST_3634,Customer_2634,32.0,Male,Bangalore,Silver,2021-10-12
CUST_3635,Customer_2635,55.0,Female,Kolkata,Silver,2023-11-26
CUST_3636,Customer_2636,47.0,Other,Kolkata,Silver,2022-01-30
CUST_3637,Customer_2637,31.0,Female,Bangalore,Silver,2022-07-21
CUST_3638,Customer_2638,67.0,Other,BANGALORE,Gold,2023-12-09
CUST_3639,Customer_2639,21.0,Female,  chennai  ,Platinum,2022-04-08
CUST_3640,Customer_2640,18.0,Male,Pune,Gold,2021-12-21
CUST_3641,Customer_2641,20.0,Male,Chennai,Platinum,2021-12-09
CUST_3642,Customer_2642,62.0,Other,Delhi,Silver,2021-02-24
CUST_3643,Customer_2643,67.0,Other,Chennai,Platinum,2023-04-22
CUST_3644,Customer_2644,53.0,Other,Mumbai,Silver,2021-09-17
CUST_3645,Customer_2645,21.0,Male,Chennai,Silver,2023-05-27
CUST_3646,Customer_2646,60.0,Male,Delhi,Gold,2023-07-10
CUST_3647,Customer_2647,31.0,Other,Bangalore,Platinum,2023-09-25
CUST_3648,Customer_2648,42.0,Other,Chennai,Gold,2023-07-04
CUST_3649,Customer_2649,56.0,Male,Kolkata,Gold,2024-01-17
CUST_3650,Customer_2650,20.0,Other,Bangalore,Gold,2023-06-23
CUST_3651,Customer_2651,24.0,Other,  chennai  ,Gold,2021-09-27
CUST_3652,Customer_2652,25.0,Other,  chennai  ,Platinum,2023-08-24
CUST_3653,Customer_2653,61.0,Male,Hyderabad,Platinum,2024-02-24
CUST_3654,Customer_2654,24.0,Male,Delhi,Gold,2023-04-19
CUST_3655,Customer_2655,65.0,Female,Chennai,Platinum,2021-07-04
CUST_3656,Customer_2656,42.0,Female,Mumbai,Silver,2021-12-31
CUST_3657,Customer_2657,34.0,Female,Mumbai,Platinum,2022-12-21
CUST_3658,Customer_2658,43.0,Female,Bangalore,Gold,2023-10-29
CUST_3659,Customer_2659,21.0,Other,Pune,Silver,2022-10-16
CUST_3660,Customer_2660,66.0,Male,Kolkata,Silver,2023-06-21
CUST_3661,Customer_2661,35.0,Male,Delhi,Silver,2024-03-01
CUST_3662,Customer_2662,21.0,Female,Mumbai,Silver,2023-10-15
CUST_3663,Customer_2663,34.0,Other,Chennai,Silver,2021-11-19
CUST_3664,Customer_2664,64.0,Male,Mumbai,Gold,2023-06-25
CUST_3665,Customer_2665,34.0,Male,Hyderabad,Gold,2021-04-12
CUST_3666,Customer_2666,62.0,Other,Delhi,Silver,2023-03-06
CUST_3667,Customer_2667,42.0,Other,  chennai  ,Gold,2021-03-16
CUST_3668,Customer_2668,20.0,Female,Kolkata,Platinum,2024-01-29
CUST_3669,Customer_2669,29.0,Female,Chennai,Gold,2023-01-14
CUST_3670,Customer_2670,44.0,Other,Hyderabad,Platinum,2021-08-24
CUST_3671,Customer_2671,34.0,Male,Mumbai,Gold,2023-06-07
CUST_3672,Customer_2672,39.0,Other,Delhi,Platinum,2022-12-28
CUST_3673,Customer_2673,56.0,Other,Delhi,Platinum,2023-03-22
CUST_3674,Customer_2674,56.0,Male,Chennai,Silver,2021-11-25
CUST_3675,Customer_2675,60.0,Male,Bangalore,Gold,2023-04-16
CUST_3676,Customer_2676,65.0,Female,Hyderabad,Silver,2022-01-05
CUST_3677,Customer_2677,53.0,Other,Pune,Platinum,2021-09-16
CUST_3678,Customer_2678,33.0,Female,Bangalore,Gold,2021-08-16
CUST_3679,Customer_2679,54.0,Other,Kolkata,Gold,2022-01-12
CUST_3680,Customer_2680,68.0,Other,Kolkata,Silver,2021-05-25
CUST_3681,Customer_2681,46.0,Male,Chennai,Gold,2021-03-21
CUST_3682,Customer_2682,31.0,Other,Chennai,Gold,2023-11-29
CUST_3683,Customer_2683,24.0,Other,  chennai  ,Gold,2022-12-07
CUST_3684,Customer_2684,58.0,Male,Delhi,Platinum,2022-12-10
CUST_3685,Customer_2685,45.0,Male,  chennai  ,Silver,2021-04-07
CUST_3686,Customer_2686,30.0,Male,Hyderabad,Platinum,2021-09-03
CUST_3687,Customer_2687,33.0,Other,Bangalore,Silver,2021-11-29
CUST_3688,Customer_2688,38.0,Male,Kolkata,Platinum,2023-02-04
CUST_3689,Customer_2689,,Other,Hyderabad,Platinum,2021-10-05
CUST_3690,Customer_2690,56.0,,Pune,Platinum,2023-10-29
CUST_3691,Customer_2691,52.0,Male,Delhi,Platinum,2021-09-09
CUST_3692,Customer_2692,69.0,Female,Bangalore,Silver,2023-06-15
CUST_3693,Customer_2693,32.0,Female,Mumbai,Gold,2021-01-18
CUST_3694,Customer_2694,43.0,Male,Bangalore,Silver,2022-01-25
CUST_3695,Customer_2695,63.0,Male,Kolkata,Gold,2023-10-25
CUST_3696,Customer_2696,24.0,Other,Delhi,Silver,2023-01-19
CUST_3697,Customer_2697,35.0,Male,Chennai,Silver,2021-01-12
CUST_3698,Customer_2698,42.0,Female,Bangalore,Silver,2023-02-09
CUST_3699,Customer_2699,54.0,Female,Kolkata,Silver,2021-09-16
CUST_3700,Customer_2700,38.0,Female,Bangalore,Platinum,2022-03-05
CUST_3701,Customer_2701,69.0,Other,Chennai,Silver,2022-08-20
CUST_3702,Customer_2702,25.0,Other,  chennai  ,Silver,2021-10-22
CUST_3703,Customer_2703,37.0,Male,Mumbai,Gold,2024-02-10
CUST_3704,Customer_2704,35.0,Male,Mumbai,Platinum,2021-07-25
CUST_3705,Customer_2705,36.0,Male,Kolkata,Platinum,2021-08-10
CUST_3706,Customer_2706,,Female,Hyderabad,Silver,2023-11-03
CUST_3707,Customer_2707,20.0,Female,Mumbai,Silver,2021-02-09
CUST_3708,Customer_2708,55.0,Female,Mumbai,Platinum,2022-05-20
CUST_3709,Customer_2709,35.0,Male,Bangalore,Platinum,2022-08-24
CUST_3710,Customer_2710,44.0,Male,Hyderabad,Silver,2022-09-05
CUST_3711,Customer_2711,32.0,Female,Mumbai,Silver,2022-06-06
CUST_3712,Customer_2712,63.0,Male,Bangalore,Silver,2024-02-19
CUST_3713,Customer_2713,38.0,Other,Hyderabad,Gold,2021-11-01
CUST_3714,Customer_2714,39.0,Male,Bangalore,Platinum,2022-08-19
CUST_3715,Customer_2715,25.0,Female,Chennai,Gold,2021-07-21
CUST_3716,Customer_2716,28.0,Male,Delhi,Platinum,2022-07-16
CUST_3717,Customer_2717,60.0,Other,Delhi,Platinum,2022-02-16
CUST_3718,Customer_2718,29.0,Female,Delhi,Platinum,2021-08-08
CUST_3719,Customer_2719,65.0,Male,Mumbai,Platinum,2024-03-24
CUST_3720,Customer_2720,56.0,Male,Delhi,Platinum,2021-11-20
CUST_3721,Customer_2721,44.0,Male,Delhi,Silver,2022-09-03
CUST_3722,Customer_2722,52.0,Male,Hyderabad,Gold,2021-12-06
CUST_3723,Customer_2723,19.0,Other,Kolkata,Gold,2021-05-14
CUST_3724,Customer_2724,52.0,Male,Hyderabad,Platinum,2023-04-08
CUST_3725,Customer_2725,48.0,Male,Pune,Gold,2023-04-29
CUST_3726,Customer_2726,25.0,Female,Hyderabad,Gold,2021-05-27
CUST_3727,Customer_2727,37.0,Other,  chennai  ,Silver,2024-02-11
CUST_3728,Customer_2728,25.0,Female,Kolkata,Platinum,2022-03-09
CUST_3729,Customer_2729,21.0,Other,Pune,Silver,2022-01-22
CUST_3730,Customer_2730,48.0,Male,Pune,Gold,2023-11-24
CUST_3731,Customer_2731,49.0,Other,Delhi,Platinum,2021-03-03
CUST_3732,Customer_2732,30.0,Female,Mumbai,Platinum,2022-03-20
CUST_3733,Customer_2733,39.0,Male,BANGALORE,Platinum,2021-07-15
CUST_3734,Customer_2734,43.0,Female,Kolkata,Platinum,2021-03-28
CUST_3735,Customer_2735,34.0,Female,Mumbai,Platinum,2023-06-10
CUST_3736,Customer_2736,46.0,Other,Mumbai,Platinum,2024-02-25
CUST_3737,Customer_2737,44.0,Male,Mumbai,Silver,2024-03-31
CUST_3738,Customer_2738,39.0,Female,Mumbai,Silver,2023-07-14
CUST_3739,Customer_2739,35.0,Female,Mumbai,Gold,2021-06-21
CUST_3740,Customer_2740,22.0,Other,BANGALORE,Platinum,2022-02-03
CUST_3741,Customer_2741,29.0,Female,Delhi,Platinum,2023-03-24
CUST_3742,Customer_2742,19.0,Male,Hyderabad,Silver,2021-11-27
CUST_3743,Customer_2743,59.0,Male,Pune,Gold,2021-09-09
CUST_3744,Customer_2744,24.0,Other,Bangalore,Gold,2023-10-30
CUST_3745,Customer_2745,64.0,Female,Kolkata,Platinum,2023-02-02
CUST_3746,Customer_2746,43.0,Other,Bangalore,Gold,2021-02-04
CUST_3747,Customer_2747,56.0,Other,Bangalore,Gold,2023-02-17
CUST_3748,Customer_2748,32.0,Female,Kolkata,Platinum,2023-07-23
CUST_3749,Customer_2749,65.0,Male,Chennai,Platinum,2022-10-31
CUST_3750,Customer_2750,50.0,Other,Hyderabad,Platinum,2022-12-11
CUST_3751,Customer_2751,64.0,Male,Delhi,Silver,2022-12-31
CUST_3752,Customer_2752,20.0,Male,Mumbai,Platinum,2022-09-20
CUST_3753,Customer_2753,59.0,Female,Bangalore,Gold,2021-03-18
CUST_3754,Customer_2754,65.0,Female,Kolkata,Silver,2022-01-09
CUST_3755,Customer_2755,19.0,Male,Hyderabad,Gold,2021-02-22
CUST_3756,Customer_2756,34.0,Male,Delhi,Silver,2021-09-15
CUST_3757,Customer_2757,18.0,Male,Bangalore,Platinum,2021-05-12
CUST_3758,Customer_2758,53.0,Other,Hyderabad,Gold,2022-08-18
CUST_3759,Customer_2759,60.0,Male,Kolkata,Silver,2023-07-17
CUST_3760,Customer_2760,34.0,Other,Pune,Gold,2021-09-06
CUST_3761,Customer_2761,,Female,Delhi,Platinum,2022-02-02
CUST_3762,Customer_2762,50.0,Female,Kolkata,Silver,2021-03-10
CUST_3763,Customer_2763,46.0,Male,Pune,Gold,2023-07-10
CUST_3764,Customer_2764,23.0,Female,Hyderabad,Silver,2022-10-16
CUST_3765,Customer_2765,60.0,Male,Mumbai,Platinum,2022-10-14
CUST_3766,Customer_2766,53.0,Other,Hyderabad,Silver,2023-08-03
CUST_3767,Customer_2767,41.0,Male,Hyderabad,Silver,2021-12-06
CUST_3768,Customer_2768,28.0,Female,Chennai,Gold,2022-01-09
CUST_3769,Customer_2769,22.0,Male,Mumbai,Silver,2023-06-04
CUST_3770,Customer_2770,47.0,Female,Pune,Platinum,2021-09-14
CUST_3771,Customer_2771,27.0,Other,Hyderabad,Gold,2022-05-31
CUST_3772,Customer_2772,54.0,Female,Mumbai,Silver,2023-04-27
CUST_3773,Customer_2773,44.0,Female,Hyderabad,Platinum,2021-11-04
CUST_3774,Customer_2774,44.0,Female,Kolkata,Platinum,2022-08-25
CUST_3775,Customer_2775,41.0,Female,Mumbai,Silver,2023-01-02
CUST_3776,Customer_2776,20.0,Female,Delhi,Silver,2022-05-06
CUST_3777,Customer_2777,55.0,Female,  chennai  ,Gold,2022-10-01
CUST_3778,Customer_2778,43.0,,Bangalore,Platinum,2022-09-30
CUST_3779,Customer_2779,62.0,Other,Chennai,Platinum,2022-12-08
CUST_3780,Customer_2780,65.0,Male,Bangalore,Platinum,2021-07-17
CUST_3781,Customer_2781,56.0,Other,Hyderabad,Silver,2023-10-29
CUST_3782,Customer_2782,35.0,Male,Hyderabad,Silver,2024-01-22
CUST_3783,Customer_2783,20.0,Other,  chennai  ,Silver,2022-10-19
CUST_3784,Customer_2784,55.0,Other,Hyderabad,Gold,2021-01-16
CUST_3785,Customer_2785,59.0,Male,Pune,Platinum,2023-06-25
CUST_3786,Customer_2786,65.0,Male,Mumbai,Platinum,2022-04-09
CUST_3787,Customer_2787,42.0,Other,Pune,Silver,2023-07-04
CUST_3788,Customer_2788,30.0,Female,Bangalore,Gold,2023-03-29
CUST_3789,Customer_2789,42.0,Other,Kolkata,Gold,2023-04-08
CUST_3790,Customer_2790,41.0,Female,Hyderabad,Gold,2022-08-03
CUST_3791,Customer_2791,58.0,Other,Delhi,Gold,2024-02-25
CUST_3792,Customer_2792,33.0,Female,Chennai,Gold,2021-06-09
CUST_3793,Customer_2793,60.0,Male,Pune,Silver,2023-04-28
CUST_3794,Customer_2794,58.0,Male,Bangalore,Silver,2022-05-13
CUST_3795,Customer_2795,59.0,Female,Delhi,Silver,2022-04-09
CUST_3796,Customer_2796,,Female,Delhi,Platinum,2021-12-08
CUST_3797,Customer_2797,38.0,Female,Bangalore,Gold,2022-05-23
CUST_3798,Customer_2798,48.0,Female,Delhi,Gold,2021-05-31
CUST_3799,Customer_2799,32.0,Male,Kolkata,Platinum,2023-10-19
CUST_3800,Customer_2800,62.0,Other,Kolkata,Gold,2022-07-29
CUST_3801,Customer_2801,66.0,Male,Chennai,Gold,2023-06-05
CUST_3802,Customer_2802,53.0,Other,Chennai,Gold,2023-06-14
CUST_3803,Customer_2803,60.0,Male,Hyderabad,Gold,2022-11-27
CUST_3804,Customer_2804,18.0,Female,Mumbai,Gold,2021-08-01
CUST_3805,Customer_2805,45.0,Male,Hyderabad,Silver,2022-08-08
CUST_3806,Customer_2806,50.0,Male,Mumbai,Gold,2023-03-07
CUST_3807,Customer_2807,20.0,Female,Bangalore,Silver,2022-10-28
CUST_3808,Customer_2808,32.0,Female,Delhi,Silver,2021-07-07
CUST_3809,Customer_2809,50.0,Male,Hyderabad,Silver,2023-02-07
CUST_3810,Customer_2810,49.0,Male,  chennai  ,Silver,2023-09-14
CUST_3811,Customer_2811,40.0,Other,Hyderabad,Platinum,2021-07-02
CUST_3812,Customer_2812,43.0,Other,Hyderabad,Silver,2022-01-19
CUST_3813,Customer_2813,65.0,Male,Chennai,Platinum,2021-01-25
CUST_3814,Customer_2814,34.0,Other,Mumbai,Platinum,2023-07-06
CUST_3815,Customer_2815,26.0,Female,Bangalore,Silver,2021-02-07
CUST_3816,Customer_2816,22.0,Male,Kolkata,Gold,2021-10-29
CUST_3817,Customer_2817,46.0,Male,Delhi,Gold,2021-04-10
CUST_3818,Customer_2818,23.0,Other,Hyderabad,Silver,2022-10-21
CUST_3819,Customer_2819,64.0,Male,Delhi,Silver,2022-03-22
CUST_3820,Customer_2820,58.0,Male,Chennai,Platinum,2022-04-15
CUST_3821,Customer_2821,52.0,Female,Kolkata,Platinum,2021-02-24
CUST_3822,Customer_2822,68.0,Male,Bangalore,Gold,2022-08-07
CUST_3823,Customer_2823,38.0,Other,Mumbai,Platinum,2023-01-25
CUST_3824,Customer_2824,62.0,Female,Mumbai,Platinum,2021-05-07
CUST_3825,Customer_2825,,,Hyderabad,Silver,2023-12-28
CUST_3826,Customer_2826,40.0,Male,Kolkata,Platinum,2021-06-02
CUST_3827,Customer_2827,52.0,Other,  chennai  ,Platinum,2024-03-18
CUST_3828,Customer_2828,69.0,Other,Mumbai,Platinum,2021-08-14
CUST_3829,Customer_2829,63.0,Female,Bangalore,Gold,2023-04-18
